Do liberals really want Trump to fail so bad that they are trying to find reasons as to why him trying to make peace with NK and get them to denuclearize is a bad thing? He could cure cancer and they’d find a reason to hate him for it	no
No matter what you decide to do, whether it be working the corner or finding the cure for cancer, put your everything into it. Make it worth your while and make it your passion -@Nolanflo671   catch me in Tumon working my corners 😉🤪	no
Trump could cure cancer and the left would still protest in the streets.  The insanity by the left just feeds Trump even more because he doesn’t let it bother him. The left is also digging a deep hole. They recently embraced socialist candidates as their direction.	no
Right guys and girls! 16 days to go until the big event!   Everyone knows someone who has been affected by cancer. It is an indiscriminate and horrible disease.   Please support finding a cure by donating what you can to the link below. Thank you.  https://t.co/6dfnC5uqHC	no
It’s the Democrats fault, they won’t give us the votes needed to pass good immigration legislation. They want open borders, which breeds horrible crime. Republicans want security. But I am working on something - it never ends! Let's face it Mr President you could submit a cure for cancer and the Dems would vote it down. They DONT Care! #MAGA  #BuildTheWall  #QAnon  #GreatAwakening https://t.co/BxgnmUhJNk	no
Everyone who has one they kill, the healthcare system is one big business. If they keep giving radiation and chemotherapy they make more money. So why give up the cure that’s taking away from their financial gain. https://t.co/XxxKMmcS3z	yes
ICE puts scared toddlers in cages and forbids anyone from hugging or comforting them. They could cure cancer on the side and they’d still be repulsive monsters. https://t.co/ACIwd2zwHL .@SenWarren, why are you supporting criminals moving weapons, drugs, and victims across our nation’s borders? You must not know what ICE really does. Here is a link to help you out: https://t.co/5CiTKkIs4c	no
@ntsikimazwai You ever see the pride on ones face when they say “they can’t speak their mother tongue”... you’d swear they just discovered a cure for cancer and should be applauded for it	no
There are so many videos about how to cure cancer naturally...Ours has a bit of a different spin. @CaulfieldTim @picardonhealth @billbrownstein @DrPaulOffit @TerryPolevoy @EdzardErnst @juliaoftoronto #cancer #cancercure #naturalhealing #bigpharma #health @ScienceBasedMed @scimoms https://t.co/hm5lXgruVy We've now reached over 2 million accumulated views! Here's hoping our viral video can help teach some people how to differentiate sense, and the sadly more common, nonsense. https://t.co/Xm2yj1UCQC	no
Doctors need to find cures for diseases like cancer, alzheimer's, diabetes, not gun control.  Frustrated AMA adopts sweeping policies to cut gun violence.  American Medical Association on Tuesday pressed for a ban on assault weapons   https://t.co/UguQalwvu1 Frustrated by @AmerMedicalAssn  failure to diagnose &amp; cure mental illness that leads to violence the public demanded accountability for any physician or mental health professional who treated and released anyone accused of a violent crime. https://t.co/18BLAuBzOk	no
RT @bleakfacts: trump could pretend to cure cancer and show absolutely no results and still the left and the media would attack him.	no
To all those 20 year olds talking bout heartbreak anxiety depression and moaning like 2 year old grow up. atention seeking cancer ha uska cure kra lo 🤬😡😡🤬	no
Another great raffle will be for a @pocketRadar  Raffle ticket prices are 1 tix for $1 and 6 for $5. Enter on Friday because drawing is Saturday.  All $$ collected will be donated to @maccfund    Donations are welcome.  Let’s help find a cure for childhood cancer.	no
Is the fact that I’m 100% sure that there is a cure for sickle cell but they’re doing the same thing that they did w cancer because they’ll be losing a lot of money if there’s less sickle cell patients and that shit is so sick	no
@Mikeggibbs @dontevenblink Justin Trudeau could cure cancer and the Sun would still find a way to insult him and put a negative spin on it while praising the Conservatives.	no
So proud of @CommonBondComm own Ray Hill who participated in and won her match at the #Fightlikeagirl event in support of finding a cure for breast cancer. https://t.co/61eHmh1dtC	no
As Miss Northwest Florida, one of my many jobs as the titleholder is to have a platform. My platform was to be Modeling for a Cure and young cancer fighters were to get fixed up and walk… https://t.co/QUGDVIbRoB	no
Wow...that blew up. So while I've got your attention:  •Dog flea meds are not meant for cats. •Cat food is not meant for dogs. •People food is not meant for either.  And no, rhino horn will not cure your cancer, so stop killing them.	no
RT @TheWolford87: Retweet this if you hate cancer and wish they would cure it already.	no
@TheCWSupergirl Lena is the nicest person in the world, tried to find a cure for cancer! Saved Sam and helped the DEO! BUT you are still going with the lazy writing that ALL Luthors are bad! THIS is SUPERGIRLS story and not SUPERMAN! why do you copy &amp; paste all SUPERMAN stories!?! #LenaIsGood	no
If the U.S. spent $50B we would cure cancers and auto immune diseases in 3 years. For now, we will wait and spend $4 trillion dollars a year on health care, that's $0.20 per dollar of GDP, in and of itself more than the total GDP of all but 6 countries in the world. https://t.co/9pFoSlXHHS We are making incredible progress on the war on #cancer but nowhere fast enough for those impacted. Need more resources to accelerate this progress. Perhaps time to implement #AI and #Cognitivecomputing into research? https://t.co/oTyjzUXe9S	no
It's been over 17 months since @realDonaldTrump had his relatively small inauguration. This is your monthly reminder that North Korea has NOT:  -Gotten rid of a single nuke -Destroyed any missiles -Eliminated chemical weapons   And US military readiness exercises still stopped. Where do you get your news? CNN? No testing, all anti-American rhetoric removed, destroyed one plant.  @POTUS could cure cancer and you would criticize him. #MAGA 🇺🇸‼️ https://t.co/xJbTZF9cCi	no
People are so blind to the fact that there IS a cure for cancer, but the government would lose billions if they didn’t get that money each year from all the different cancer treatments used today. Try to change my mind on this. Prove me wrong. (a tiny thread)	no
With the help of researchers, we hope to #empower and fight for a cure for cancer, because beating cancer is in our blood. #FightBloodCancer https://t.co/uwW9jQx1fY	no
@DieselWashXXX @DieselWashXXX you were nothing 20 years ago you are nothing now and will will be nothing 20 years from now please stop no one (a) follows you and (b) those who do only do it to laugh at your illiterate ramblings. We make Porn we don’t cure cancer. Chill the fuck out.	no
People you play games, you will not cure cancer, bring world peace, nor end hunger. Gaming is your tune to enjoy, and not deal with worlds fucked up views and twisted realities. Game on and don’t get addicted and labeled with gaming disorder 19 hours a week MAX 💯😈	no
Healing from cancer: Please pray for Turhan, Robin and Steve, Kat and Tom, Bonnie's son and husband, Hannah's husband and all who suffer from cancer. Please pray for a cure and strength and support for the family and... All of God's promises are "yes" in Christ! Through Christ,…	no
Let me ✈ to sleep yl leaving my device streaming tfooi, stream for longevity! I heard it can cure cancer and makes ur skin more clearer and healthier :)  #LYTEARPARTY #TeenChoice #ChoiceFandom #BTSARMY @BTS_twt https://t.co/sEElZIgNEm	no
@mtenorio77 An idiot of either party might. I am a liberal with cancer and if Trump could cure that I would be grateful. Either way I voted for him. He was a much better choice than Clinton. He experience with people and business shows.	no
The gays are about to end poverty, crime, hunger and find a cure for cancer and aids just to see Beyoncé. Cyril and Patrice thought this shit through #GlobalCitizenFestivalSA https://t.co/cE94pXHbuR	no
Unpopular opinion/theory: there’s no way that there’s not a cure for cancer out there that the government is keeping from us in order to put more money into pharmaceuticals and treatment needs for the illness.	no
Friend from college: haha so yeah my summer has been wild!! Like I went to Mexico last week and I'm leaving for Sweden tomorrow...oh and I discovered the cure for cancer today lol. Anyways what have you been up to?  Me: https://t.co/tMbiTygbeR	no
This guy could cure cancer and people would still be hatin on him. He’s done more already than Obama did in 8 years. #TrumpTrain #MAGA https://t.co/FffARU0crx	no
Thank you @WSJ for recognizing the 70 (and growing!) brave people of @Freenome working to detect and cure cancer as one of the 25 companies to watch in 2018! https://t.co/6BjRt4kcNm	no
The only way to discover a cure for Australia’s second deadliest cancer is through research. Help us raise $70,000 by 30 June 2018 and get a head start at finding a cure for bowel cancer. https://t.co/jQvzFCVID3 #BowelCancerAustralia #JuneAppeal #EOFYAppeal #Research https://t.co/qpz2ICWDBg	no
There is another organism on this planet that follows the same pattern. Do you know what it is? A virus. Human beings are a disease, a cancer of this planet. You're a plague and we are the cure #thematrix #quotes #agentsmith #nerd	no
Great panel talking cancer care and cure (!) this morning. Dr. Ray from @BexionPharma, Tim Schroeder from @CTIClinical and Dr. Flora from @StElizabethNKY. We’re blessed to have these minds and their teams in NKY. @nkychamber @StrategicAdvsrs @DBLLaw https://t.co/ok6USHWALa	no
@HeyTammyBruce This is truly good news I am an older cancer warrior but when I see babies and children battling cancer I am in awe of them and pray for a cure no child should have to face that now get it on the market	no
RT @Jamierodr10: @grizz_meister Trump could find the cure to cancer and the Left would still hate him. It’s crazy	no
Heartbreaking interview on Sky News. A couple who have been together for I think 62years and the wife has Alzheimer’s. The real love they share is so uplifting. Reminded me of my mum who had Alzheimer’s. Let’s hope for a cure soon. Cannabis oil could be helpful  if Home Secretary approves, it has been said to be effective in treating Alzheimer's and  Parkinson's disease, Epilepsy, Arthritis, Migraine and some cases of Cancer, really needs to be legalized so that many sufferers can get relief. https://t.co/jxCtj1iXw4	yes
If @POTUS tweeted the cure for cancer,  Some would say, "I had cancer. It wasn't so bad."  Some would say, "He hasn't done a thing to help all the folks with heart disease."  And some would just type, "F*** CANCER AND F*** TRUMP"	no
11:11  Excellent grades!!! Get the job with my best friend Happiness for me and my friends Gun control @ArianaGrande to notice me @ShawnMendes to follow me Cure for cancer Bye anxiety  Fun summer Lion to get rid of depression  Hug Lion Love	no
Women: I went to Exeter then got a full scholarship to Yale, followed by Medical School at Georgetown and finally a PhD at Harvard. I'm now working towards a cure for pediatric cancer.  Men: I can talk, I can walk, I can sit.  #TheBachelorette	no
So Trump signs an order keeping families together, but that isn't any good enough per the democrats.  Wonder what it's like to have just so much blind hate? Guy could come up with a cure for cancer by mixing oil and water and dems would say the oil slicks killed a seal.	no
@pastormarkburns @MsNLasVegas @realDonaldTrump Pastor, Mr. Trump could cure cancer... and all the haters at Counterfeit News Network @CNN would say he's putting Hospices out of business, and research doctors out of work. The Left will never give this President credit for anything.	no
If you knew you had the cure to cancer, you would start telling everybody you knew the way to end cancer.  But we as Christians have the Gospel, the very thing to CURE the sickness in the world: sin, yet we continue to keep it to ourselves away from our neighbors and the world.	no
A great turnout at the #SAPA-DC conference today. Happy to be speaking with members of the #Maryland #research community and working together to cure more diseases with #gene and cell therapies. @NIH @NIDCR @NIBIBgov @Advaxis @theNCI @davidoarr @CytImmune #immunotherapy #cancer https://t.co/n5of2n0qvZ	no
@QAnonPatriot @realDonaldTrump There is no pleasing the left. They are all  just virtue signaling, bleeding hearts, cry babies. Our President could find the cure for cancer and they would still complain.	no
I took my first kegstand on 42nd Street. The moment those ODU frat boys lifted my legs up and shoved a hose in my mouth, I knew.... I knew this was going to be the School to cure cancer  https://t.co/3Apjcwqh4r	no
RT @iguana_marie: Someone who didn’t pass biology: how y’all cloning shit and can’t even cure cancer??	no
@StephenGutowski "The AMA's stated vision is ‘to enhance the delivery of care' and ‘partner with patients to achieve better health,'"  Dear @AmerMedicalAssn stop screwing around w/ #guns and go cure cancer, MS, etc. Once you've resolved the appropriate MEDICAL health concerns, please let us know.	no
@duck_duckgo @charliekirk11 Whenever President Trump does anything that helps either all or the majority of Americans, the Dumbocrapic sheeple tear him down by criticizing him. I'm quite sure if he found a cure for cancer, they'd say people had a right to suffer &amp; die and he stopped that same right! Ha ha! https://t.co/XMVLXIX0GU	no
The mission of @NFCR is to support cancer research and public education relating to the prevention, early diagnosis, better treatments and ultimately, a cure for cancer: https://t.co/WJO5QiSa9g https://t.co/i7hYVJMgij	no
@gatesfoundation I challenge the Gates Foundation to meet with Dr. Inuo. He has cured so many diseases and has 100% cure rate for cancer with no chemotherapy, no radiation. No sir no surgery. He is in Honolulu Hawaii. You will need a Japanese interpreter.	yes
@SOFFru1 No need for a new conservative party There is nothing wrong with Trump He is doing ALL he was elected to do. He could cure Cancer tomorrow and the jealous immoral liberals and rinos would find a way to spin it and nix it. YES, we see through all of it	no
No one should ever have to battle cancer,i watched it take my mother and it takes many other peoples loved ones everyday. That’s why I’m going to college to become a pathologist and one day I want to find any kind of cure and save as many people as I can.	no
https://t.co/nBn2KEkVqX Odd that the #Cancer #Society has a Total Revenue: of  $841 M Trying to "allegedly" stop or cure #Cancer.  While the #PentaCON receives over $700 B annually and is the fùcking #Cancer.  @chelmex @weareontoyou @nanotechexec @peterpobjecky	no
stop trynna make up tweets go viral damn u got a fucken android — I could cure every type of cancer and bitter mfs will say it don't matter cuz I got Android LMAO https://t.co/ZCapnimzqg	no
Black seed oil can cure cancer by killing cancer cells, diabetes, PCOS, fertility, migraines, skincare , and Weightloss, toxin, respiratory, heal your body overall system, restore your body etc.	yes
Emotional talk by @drjackUK on how data, collaboration and team work are helping cure cancer. Really incredible and inspiring  #TEDxGla2018 https://t.co/v2z6c0E9u3	no
@Evan_Rosenfeld Trump could cure cancer and you assholes would still complain. You have so much HATE whatever happened to you liberals and your #NoH8 campaign?	no
Our nutrition and health expert Manny Noakes helped @abcnews fact check Pete Evans' paleo diet film.  https://t.co/p2i5p49jEN ^EK https://t.co/ppbedly4tZ "... there's no evidence that I'm aware of that just having a ketogenic diet on its own will cure any form of cancer." #FactCheck #Tick https://t.co/XHSritsXzz	yes
@ChuckNASCAR @amjoyshow After 60,000,000 murderous abortions there's a good chance that the minds that would have developed the universal cure for cancer, or the 'clean' energy that would replace 'fossil' fuels that the left is continues to bark about, have already been snuffed out and disposed of.	no
On July 12th we are hosting our annual Golf For A Cure Tournament in support of the @cancersociety! This years theme is all pink to show our support and awareness for breast cancer. https://t.co/03ag4Usscn	no
I'm a 17 yr Stage 4 Survivor with Stage 4 Neuroendocrine Carcinoid Cancer. This disease has no cure and is the most misdiagnosed disease in the world.The survival rate is 5yrs. Plz read my remarkable miracle in my book Living With the Silent Enemy coming soon.	no
Did you miss our June newsletter? Take a look inside to find out about a brain cancer vaccine, 'Hotel Influenza', the researcher at MU searching for a cure for a rare disease and find out who our featured WISE Woman is! Plus, much more!  https://t.co/SysC4WQVpv	no
“What if the cure for cancer was trapped inside the mind of someone who can’t afford an education”   I always think of that quote when I see stories like this. So much potential to change the world ♥️ https://t.co/eOIxfHUBds The 13-year-old has designed a solar device that allows him to charge his phone in the night and that of his relatives in a remote village in Ghana. He has already made this device for 2 families in his village. Leader of tomorrow🙏🏿🙌🏿 https://t.co/GiqCzFxEVw	no
This last year has been the hardest of my life - to all the cancer researchers, doctors, nurses and caregivers who are so selflessly dedicated to finding a cure and healing patients, you are my heroes and I am grateful for the hope and strength you continue to give me &amp; my family Remember, regardless of political views, we are all people, social creatures who need comfort, support and empathy. We cannot lose our humanity. We must always fight for it and for others as we would want for ourselves and our loved ones. #LoveWins #ForwardTogether https://t.co/pyO5ktnLve	no
Even if President Trump found a cure for cancer and ended all wars, the creepy Godless elite liberal self-righteous left would find ways to attack him, and they will find an excuse to use profanity. https://t.co/NyAzJrGWOI	no
@JonBrexit Trump could cure cancer and they would still hate him with as much venom. They have become indoctrinated and consumed by their hatred, to the point they look foolish.	no
@hubie0 @Mandokero @halcyondon @DoubleDumas @quendonian @DoesnAbout @CRSaltmarsh @StableGeniusRN @Friendof_Darwin @CaptainAir727 @TakeThatDarwin @StevieSteveSGR @MMattstofferson @AngeloZack @AGTCnews @robbierocket7 @atheistic_1 @PolarVan @Jo97572446 @AtheistEngineer @PumaBare @TakeThatEpi @TauridAustralis @LogicalReterg @_CROPES_ @TheShaggyMarlin @GLlewellyn6 @Y2Krashman @absalomedia @GregCampNC @wait4itto @evolnemesis @5th_Ape @LyleShelton @JoelOsteen It’s true, Trump could cure cancer and liberals would still accuse him of being something🙄. No wonder the Lord even gets weary with some.	no
&gt;“The idea this time is to tell a story that Lesnar is looking at leaving with the belt and going to the UFC” and the idea is to garner sympathy for Reigns.  Roman Reigns could cure cancer, end world hunger, find world peace and still get booed for being pushed too hard. https://t.co/UxfUl5sX6q	no
Latest blog from #WEOY Talking trade wars w/ '17 winner AGT Food's Murad Al-Katib; 'innovation is freedom' at @OVH ; and philanthropist Andrew Forrest @ForrestResearch on how data-sharing can cure cancer: https://t.co/kBcgwJKxms via @financialtimes @muradagtfoods @ftreports	yes
isn’t it so fucked up to think about how many people the government has murdered by not releasing the cure for cancer and monetizing off of it instead?	no
@ScouseGirlMedia If he found a cure for cancer and brought about world peace some would moan he’d put soldiers and Drs and nurses out of work	no
A new purpose for me. Encourage all to get their yearly exams and to find a cure for breast cancer! We will continue to “Fight Like A Girl”! https://t.co/abieNlftjL https://t.co/abieNlftjL	no
On this day, Terry took his final breath. Canadians could not believe that this strong, courageous and principled man would never run again. He made us believe that we could do anything, including finding a cure for cancer. Thank you,Terry! https://t.co/zVidMDBKmv	no
It’s #NeglectedCancers Awareness Week! Cure Cancer Australia invests in all areas of cancer research and all cancer types, including rare cancers. We fund researchers across Australia from institutions including @GarvanInstitute , @QIMRBerghofer , @WEHI_research and more. https://t.co/dx7MIlxxm7	no
Yesterday I heard:  " What if the cure to cancer was trapped inside of the mind of a kid who can't afford an education. "  And I've been depressed ever since	no
@VinayPrasadMD @PatelOncology @DrewMoghanaki If you want what has RT done? 1. Provide unprecedented cure rates for many childhood cancers, like medulloblastoma, and provide the only effective form of palliation for DIPG. 2. Cure millions of head and neck and prostate cancers. 3. Improve survival for breast cancer	no
Gentle reminder that there has been a “War on Cancer” since 1971 when they still didn’t understand how cancer worked, let alone the differences between over 100 types. There is no universal cancer cure that considers race, genetics, and mutations. This conspiracy needs to die EXACTLY. We just had a breakthrough on apoptosis cycle markers on NORMAL cells. Its gonna take time to apply it to mutated-cancer cells.Research is trying so HARD &amp; the billions of dollars governments worldwide pour into think tanks is telling that they want this type of NCD gone https://t.co/QlsOE8R7QG	no
@SarahPalinUSA If Trump discovered the cure for cancer Pelosi would tell us it was just a publicity stunt and actually the Russians gave it to him.	no
That quack was no different from these charismatic African pastors that say they can cure cancer and aids with ginger and garlic https://t.co/OeZNFeBGDS Given my work/concent, I'd hope no one following me would actually think that "Dr." Sebi was remotely credible in his claims that he cured HIV, but here's a good thread o' receipts. https://t.co/xFWLdTMMOU	yes
Presenting pitfalls in medical image translation and synthesis at #midl2018 Codenamed: "How to cure cancer (in images)" arXiv: https://t.co/UNrJOZBqLB https://t.co/pt3dTJE2MS	yes
I find saying “how have we not found the cure to cancer yet when we have x, y, and z” so insulting and discrediting to the ppl who have made their life’s work cancer biology and prevention research	no
Thank you for sharing this.... if you are a #Cancer doctor, you must read this thread - important to know what our patients' hopes are, even if we can't always help them achieve them!  #Oncology #StageIV https://t.co/Uw010JWKPU If a cure for terminal cancer was released today, and within 24 hours of taking the 'pill' every symptom and side effect was gone - what is the first thing you'd do?  #LifeOfAFourthStager	no
RT @deenie7940: Potential Cure for Cancer and HIV Now Locked Behind a Patent https://t.co/5nDSBiIffX	no
$AGEN CEO @garo_armen and @Agenus_Bio #WearWhite with @CancerResearch to show our commitment to fight #cancer with #Immunotherapy #oncology #CureCancer https://t.co/F5ViGUl6KY Proud to work with a pioneer in #Immunotherapy, Dr. @garo_armen, &amp; #WearWhite to stand with @CancerResearch &amp; our courageous patients &amp; physicians #InPursuitOf your cure for cancer. https://t.co/ve97OxqAkW	yes
Pelotonia 2018 is only 28 days away! Please click on the link, read my story and consider donating to my ride. I can’t bring my Dad back, but I CAN help raise money to help find a cure for cancer. #onegoal #pelotonia #cancersucks   https://t.co/vJwdkmL5if https://t.co/5yx04Pc3kW	no
Dr. Britt Brockman: Data has the power to heal. Hospitals across Kentucky, use the information from the #cancer registry to hone treatment, tailor a diagnosis, and initiate programs and interventions that both help cure and prevent #cancer. @UK_HealthCare @universityofky	yes
RT @goyangimarco: omg can someone compile all of hojung’s giggles into ONE video??? it’ll do world peace and cure cancer	no
#TrumpDerangementSyndrome is a self-inflicted cancer that has metastasized into a full blown psychological insanity and its outbreak across the Democrat Party, Liberal Media and NeverTrumpers will lead to their ultimate demise. - there is no cure .. time to let them go. #WalkAway	no
@Boegershausen_ @FeysPerson @Almondjoyisgood @NYCMayor My parents were immigrants. They worked incredible number of hours to send my brothers and I to college. They were compassionate and generous citizens. I wonder if one of these children could develop a cure for cancer.we need to embrace our immigrants and not abuse them.	no
looking for Good Stuff? Variety of Top Quality Medical Strains,Hash &amp; canna Oil available!! Overcome your lost of appetite, cure insomnia, pains, Cancer, Anxiety Disorders,Major Depression 100% Discrete Packaging and Safe Delivery is Guaranteed https://t.co/FetYAEBMin	yes
@TheEllenShow love your show and how you help people. Would u consider helping send my friend sarah &amp; her 3 young boys 2 @DisneyParks .No known cure 4 the stage4 kidney cancer sarah is fighting #singlemomof3 #SendSarahsKiddies2Disney	no
“Life is just what it is. We accept it, warts and all. We realize that we’re never going to cure cancer or go to the moon or feel Jennifer Aniston’s tits. And that’s okay. Life goes on.”  The Subtle Art of Not Giving a F*ck Mark Manson	no
@SkyNews If Trump found the cure for cancer, world poverty and world peace (he's working on that one) Sky and the BBC would find reasons to criticise him! The people have seen through Sky and the BBC, you're no different to the out of touch corrupt politicians...	no
@purushueme @SANDEEPCOL @kailashkaushik8 @gouranga1964 @jyotsnavarma9 @INDIANISMIST @Devarshi_21 @MODIJI_helpus @MohitKu89856580 @swetasamadhiya @INDIA00541401 @raghu500000 @Krishna333110 @SP_UMANG @me_Giezelle @surewrap @ChakdeIndia11 @ragiing_bull @RakeshA12572734 @vera_anz @ind_rajat92 @sureshraoayala1 @PremlataAsopa @rajbir2728 @pranjal_dureja @AbdulBarri4444 @SGauni @ar_jag84 @vel_jaya @BerretBlack @chittisarma18 @pksrivastava6 @borana_borana @wetwokrishna @debduttakolkata @sbhats @muralydoctrack1 @SUBRATSMSM @pkban @Bujji40397018 @shakun1931 @sharma_jyo @SharmaAnks08 @RaiBahadur13 @arrorasanjeev @_ankahi @025_batman @dayonesh @HMOIndia @PMOIndia Lo and behold "American woman claims drinking her dog's urine helped cure her acne She goes on to state that dog urine contains vitamin A, vitamin E, 10 grams of calcium and it’s also a potential cure for cancer." https://t.co/NozMkz5L6H	yes
Rockstar and Kaitlyn agree that the government has discovered a cure for cancer, but is hiding it from us. Kaitlyn thinks it's because they're hardcore into population control.🙄 #BB20 https://t.co/tMhsCDXKz2	no
Mont Ventoux is over 6000ft. It's the highest stage used on the Tour de France. Tomorrow a 64 year old twonk on a heavy touring bike will attempt to ride up it. Who'll add a bit to my fund for @CR_UK and help find a cure for cancer? RTs please 🚵‍♂️🇨🇵 https://t.co/sQH1zO5DcT Thanks to all who've donated so far. I love you all.  Anyone else feel like doing some good with a bit o' cash. I'm doing my best. Can you help? https://t.co/wF8dlGkOxK	no
Trucking for a Cure is driving out cancer 1 Truck at a Time. https://t.co/ubqV8wQXUg Find out how you can get involved in the convoys in Prescott and Woodstock in September. #cancer #convoys #truckdrivers @truckforacure https://t.co/Dv9rye0dbH	no
Update on Katie's Ride to Cure #Cancer: help Andrew raise $5,000 for @TerryFoxCanada and he will SHAVE OFF HIS BEARD!  Organized by @LOCAL353 brother Andrew for his sister, who is fighting cancer right now.  More details: https://t.co/EN0upWZL8N  #motorcycle https://t.co/s78PJa5D1D	no
“I believe in 3 things: hard work, young people, &amp; a cure for cancer”: Dr. Donald Coffey, whose ideals helped build @PCFnews programs &amp; funding strategies since the founding of PCF, and inspired the #PCFfunded Young Investigator program. @drjwsimons #mentorship #PCFAcademy https://t.co/sWa7ejCCwT	no
If Trump invents a cure for cancer that tastes like chocolate &amp; costs 2 cents these people will be saddened &amp; angered and they will accuse him of evil mischief of some kind, perhaps shorting pharma stocks first or something; and then giggle in the excitement of their cleverness. https://t.co/0rABAURvce	no
- Childhood cancers have an excellent chance of cure if detected early, accurately diagnosed, and promptly and properly treated.  The Dorcas Cancer Foundation is working to ensure that we catch up with the global survival rate figures.   #ChildhoodCancer #ChildhoodCancerNGO	no
RT @SexIsDisgusting: Hey did you guys know HRT will cure cancer and make you grow wings so you can fly?	yes
https://t.co/Y4IQgoMpkk - A chance to give to Children’s Cancer Research and support my efforts to bike 25 miles to help find a cure safe secure site just follow the link above @ladava @JudithDavis4 @RangerTheDogg @dgbu @lindsayromantic @HeartiesTweeter	no
1st time @PanMass rider to help cure Cancer @DanaFarber. Please help fund me and at least retweet! https://t.co/QdWqN3zZre https://t.co/lAfBipFYdC	no
Do Slimmer, Younger Women Have More Breast Cancer? We have good evidence for 13 different kinds of cancer that are more common if you have obesity. And the good news is we can cure cancer...not so much with obesity.  https://t.co/et415AKBAg	no
Cancer ⟶ Extremely loving &amp; loud. More knowledgeable than Google at times. Has a cure for literally anything. Best at hug giving. Constantly trying to save or help others. Doesn't like to tell ppl when you've hurt their feelings, but will withdrawal from you until you realize it https://t.co/9vlEV7hZHt	no
Ep 13 is up, I don't have a guest but I talk about my experiences last year when I was treated for #chondrosarcoma. You can donate to @CureSarcoma and @Kick_Sarcoma so we can find a cure for this insidious disease #podcast #podernfamily #cancer  https://t.co/avEjvg491F	no
Wow! At this point .@realDonaldTrump .@POTUS could cure cancer and it wouldn’t be good enough. The #Summit2018 yesterday is a great step forward #NorthKoreaSummit #NorthKorea #TrumpKimMeeting #USNorthKorea #MAGA2020 #MAGA #TrumpTrain	no
While Israelis seek to cure cancer, respond to natural disasters worldwide, &amp; help farmers in distant lands grow food, Pals are seeking new methods to murder people -- "Palestinians in Gaza Plan 5,000 Kite and Helium Balloon Bombs to Mark End of Ramadan"  https://t.co/fvYRVAD4lJ	no
RT @Austinxprez: Dude the second drop in Hex can single handedly cure cancer and achieve world piece all in one swoop	no
RT @MarkBurson6: @jayMAGA45 @Thom_not_a_bot He could cure cancer and they would say it will put the drug companies out of business!!!	no
@joegooding @realDonaldTrump @POTUS RN from Blue Boston seeing Red in more ways than one!  Don’t get me going, the pharmaceutical companies are corrupt. Wouldn’t surprise me if there’s a cure for cancer and their holding back.  Healthy People Don’t Need Drugs. Just a thought, I know a horrible one.	no
Anyone wondering why we don't offer a sign-up on our website, this is why. This last week we've been inundated by a maniac claiming a cure for cancer book with zero evidence. There are a world of terrible books out there, we won't promote them. Only books of repute and quality.	no
Y’all believe there’s a cure for cancer ? Like seriously believe that it’s soo many different types of cancers and somebody sitting there with the cure to all 100+ cures ?	no
@Vinesauce has been an incredible partner of PCRF helping raise necessary funds to find a cure and better treatments for our bravest cancer warriors! Save the date for July 20-22nd for their annual charity stream! Thank you for giving our kids hope! #VinesauceIsHope https://t.co/kEuiH53oIF We are pleased to announce that the #VinesauceIsHOPE 2018 charity stream will be Friday, July 20th thru Sunday, July 22nd! So mark your calendars and we hope to see you at our 5th annual event in support of @PCRF_Kids 💚 #vinesauce #forthekids https://t.co/tvBbDWo5nh	no
An informative and inspirational brunch to tackle a startling fact: #AfricanAmerican women diagnosed with #breastcancer die at a rate 40% higher than white women with breast cancer @KomenGreaterNYC https://t.co/B4Go4Avqsp CBS2's @BurrellTV   @EFinchTV  and @DanaTylerTV are some of the attendees of this year's Sisters For The Cure event. #SistersCare https://t.co/5pXdbAOi5x	no
RT @ADevotedYogi: Cockroach sushi? Inside a farming revolution that could cure cancer, compost waste – and shake up menus https://t.co/twbh…	yes
Amazing how people in other countries show gratitude for Our President but some Americans can' Acknowledge the progress President Trump has made! He could solve World hunger, bring about World peace and Cure cancer and the liberals would still hate him! https://t.co/WpJrvi9MiP Best wishes to President Trump on his birthday. He has made a mark as a wonderful President, who has been tackling Islamic terrorism efficiently in order to save humanity from islamic terror. He is playing an important role for peace in World. May he lead a long and healthy life. https://t.co/jPp62fOamQ	no
@PeaceRangel @RockyThaGreat Dr sebi hàs treatment center in Honduras where they cure cancer, aids etc. Everything been cured there and proven by the supreme court, a 3 week stay should cure her, they do extreme herbal treatment, alkaline diet and do an intercellular cleansing, 3 weeks stay is like $3000	no
@sidneychoccy I'm asking all lab lovers to help my boy Boomer with a RT of the tweet below. He needs votes to help us honor his memory and raise awareness of pet cancer. Thanks! https://t.co/xYmMNfgPTn Boomer needs your vote! We lost him to cancer and would like to honor his memory with his name on a racecar and it's a great cause.   Click on Boomer's story and scroll down and enter an email. They don't spam!  One Cure Stories of Hope Finalists https://t.co/2En9EEfx2R	no
The True Cause and Cure for Cancer (Video) http://2016-10-25-the-true-cause-and-cure-for-cancer-video.html	no
there is a cure for cancer and AIDS but the governemnt keeps it a secret as a means to control population numbers and that is a good thing because we’re already overpopulating and ruining our planet welcome to my TED talk	no
@2MattandGaby2 No. Laetrile does not cure cancer or anything else. It has been studied, and it does not work. Please stop spreading this dangerous bullshit. https://t.co/7Z0jpA3OsP	yes
RT @Thedhanidesai: the cure to cancer was founded a long ass time ago and no one can convince me otherwise	no
